"V1","V2"
"S/S OF 60 AVE",2
"S/S OF 88 ST",1
"S/S OF E 168 ST",1
"S/S OF HAMMERSLEY AV",1
"S/S OF HOGAN PL",1
"S/S OF HUBERT ST",1
"S/S OF MURRAY 30",1
"S/S OF MURRAY ST 15",1
"S/S OF PACIFIC ST",1
"S/S OF STRANG AVE",1
"S/S OF THAMES PL",1
"S/S OF THOMAS PL",1
"S/S OF UNION ST 10",1
"S/S OF VESY ST",1
"S/S OF VICTORY BLVD",3
"S/S OF W 232 ST",1
"S/S OF W 244 ST",1
"S/S OF W 72ND ST",1
"S/S OF W. THAMES ST",1
"S/S OF W.HOUSTON ST",1
"S/S OF WARREN ST 50",1
"S/S OF37AVE",1
"S/S OFW 46 ST",1
"S/S OLD SLIP 0FT",1
"S/S ON JOHNSON ST",1
"S/S PALMETTO ST",2
"S/S PARK ST",1
"S/S PRINCE ST 2FT",1
"S/S PROSPECT PL",3
"S/S RECTER ST",1
"S/S RESERVOIR OVAL",1
"S/S S. CONDUIT AVE",2
"S/S SCHERMERHORN ST",1
"S/S SEWART AVE",1
"S/S SKILLMAN 2",1
"S/S SKILLMAN AV 5",1
"S/S STONE ST",1
"S/S SUTPHIN",1
"S/S W 127 ST",1
"S/S W 169 ST",2
"S/S W 259 ST",1
"S/S W 42ND ST",1
"S/S W 45 STREET",2
"S/S W 45TH ST 5",1
"S/S W 48TH ST 20",1
"S/S W 54 ST",3
"S/S W 79 ST",2
"S/S W THAMES ST 50",2
"S/S W THOMAS ST 50FT",1
"S/S W18TH",1
"S/S WHITE ST",1
"S/S/W C/O PARK AVE",1
"S/SIDE BRIGHTON13ST",1
"S/SOF W 48 ST",1
"S/W  C/O HARDING EXW",1
"S/W 101 ST",1
"S/W 120 AVE",1
"S/W 143 ST",1
"S/W 155 ST",1
"S/W 3RD AVENUE",1
"S/W 82 ST",1
"S/W BROOK AVE",2
"S/W C/O  E 52 ST",1
"S/W C/O 101 AVE",2
"S/W C/O 101ST",1
"S/W C/O 107 ST",2
"S/W C/O 108 ST 50FT",1
"S/W C/O 113 ST",2
"S/W C/O 124 ST6",1
"S/W C/O 129 ST",3
"S/W C/O 137 AVE",4
"S/W C/O 147 PL",2
"S/W C/O 158 ST",1
"S/W C/O 174 ST",1
"S/W C/O 182 STREET",1
"S/W C/O 30 AVE",2
"S/W C/O 31 AVE",1
"S/W C/O 35 AVE",1
"S/W C/O 36 AVE",1
"S/W C/O 36 ST",1
"S/W C/O 4TH AVE",1
"S/W C/O 5108",1
"S/W C/O 52 ST",1
"S/W C/O 60 LN",1
"S/W C/O 69ST",1
"S/W C/O 7TH AVE",1
"S/W C/O 8 AV",1
"S/W C/O 80 ST",3
"S/W C/O 84TH",1
"S/W C/O ALLERTON AVE",1
"S/W C/O AMSTERDAM AV",1
"S/W C/O ARNOW",4
"S/W C/O ARNOW E",1
"S/W C/O AVE  K",1
"S/W C/O AVE U",2
"S/W C/O BAISLEY AVE",1
"S/W C/O BATTERY AVE",1
"S/W C/O BAYPWKY",1
"S/W C/O BAYRIDGE PKW",1
"S/W C/O BENSON",1
"S/W C/O BILLIGU ST",1
"S/W C/O BY 16 ST",1
"S/W C/O CADMAN PLZ W",1
"S/W C/O CLAREMONT",1
"S/W C/O CLARKSON AVE",3
"S/W C/O CLEAVIEM",1
"S/W C/O CPN",1
"S/W C/O CROSS BX EXP",2
"S/W C/O CROSSBRONX",1
"S/W C/O CROSSFIELD",1
"S/W C/O DALY AV",1
"S/W C/O DEY ST",1
"S/W C/O DUMONT",1
"S/W C/O E 163RD",1
"S/W C/O E 41",1
"S/W C/O E 47 ST",1
"S/W C/O E 73",2
"S/W C/O E 91 STREET",1
"S/W C/O E 94 ST",1
"S/W C/O EAST 4",1
"S/W C/O FRANKLIN",1
"S/W C/O GRAND AVE",1
"S/W C/O HANCOCK ST",2
"S/W C/O HEGEMAN",2
"S/W C/O HEGEMAN AVE",1
"S/W C/O HOLLIS COURT",1
"S/W C/O HOUSTON",1
"S/W C/O HUDSON ST",1
"S/W C/O HULL AVE",1
"S/W C/O JAMAICA",1
"S/W C/O LAIGH ST",2
"S/W C/O LEXINGTON",1
"S/W C/O MASPETH AVE",3
"S/W C/O METROPOLITAN",1
"S/W C/O MULIRER AVE",1
"S/W C/O NEPTUNE",1
"S/W C/O OF CHRISTOPH",1
"S/W C/O PARK",1
"S/W C/O PARK AV",3
"S/W C/O PENNSYLVANIA",1
"S/W C/O POWELL ST",1
"S/W C/O REDDING ST",1
"S/W C/O RIVERDALE",1
"S/W C/O SHERIDAN",1
"S/W C/O SOMMERS",1
"S/W C/O SOMMERS ST",1
"S/W C/O STRATFORD AV",1
"S/W C/O VANDERVOORT",1
"S/W C/O VILLA AVE",1
"S/W C/O W 104 ST",1
"S/W C/O W 128 ST",1
"S/W C/O W 140 ST",1
"S/W C/O W 160 ST",1
"S/W C/O W 182 ST",1
"S/W C/O W 232 STREET",1
"S/W C/O W 44 ST",2
"S/W C/O WATERBURY",2
"S/W C/O WEBSTER",1
"S/W C/O WEST 41",1
"S/W C/OBAY 17",1
"S/W C/OF BEDFORD AV",1
"S/W C/OF BEDFORD AVE",1
"S/W CO 107 AVE",1
"S/W CO BEDFORD AVE",1
"S/W COR CENTRE",1
"S/W CORNER 114 ST",1
"S/W CORNER 24 ST BWA",1
"S/W CORNER 53 ST",1
"S/W CORNER I/O",1
"S/W CORNER I/O 55TH",1
"S/W CORNER OF 43 RD",1
"S/W CORNER OF E 4TH",1
"S/W CORNER OF W BRIG",1
"S/W CORNER PROSPECT",1
"S/W CORNER THATFORD",1
"S/W CORNER WHYTE",1
"S/W E 127 ST",1
"S/W E 169 ST",1
"S/W E 226 ST",1
"S/W E 86",1
"S/W E MOSHULU PKWY",1
"S/W FARRAGUT RD",4
"S/W GOULDEN AVE",1
"S/W MANHATTAN AVE",1
"S/W MARION AVE",1
"S/W PERRY AVE",1
"S/W SCHENECTADY AE",2
"S/W SCHENECTADY AVE",1
"S/W SCHERMERHORN ST",1
"S/W SEABREEZE AVE",1
"S/W SIDE OF 81 AVE",2
"S/W VAN DUZER ST",1
"S/W W 120TH ST",1
"S/W W 184 ST",1
"S/W W 31 STREET",1
"S/W W 41",1
"S/W WEBSTER AV",1
"S/W WEST BRIGHTON AV",3
"S/W/C BEAVER",2
"S/W/C E 181 ST",1
"S/W/C OF S/B BROADWA",1
"S/W/C W 175 ST",3
"S/W/C WARSH",1
"S/W/C WATER",1
"S/W/C/O CROSS BC",1
"S/W/C/O NY AVE",1
"S/W/C/O PARK AVE",1
"S/W/C/O WEST 119 ST",1
"S/W/C/OF ASTORIA BLV",1
"S/WC/O 134 STREET",1
"S/WC/O 64 ST",1
"S/WC/O AVE Y",1
"S/WC/O NORTH",1
"S/WC/O VANDERBILT",1
"SACKEET ST",1
"SACKELT ST",1
"SACKERT ST",1
"SACKET AV",1
"SACKRTT ST",1
"SAGAMORE PL",2
"SAINT JOHNS PLAC",1
"SAINT PAUL PLACE",1
"SAND LANE CIRCLE 40",1
"SAND STREET",42
"SAND STREETS",1
"SANDELS ST",2
"SANDERS PL",1
"SANDES ST",1
"SARATOGT AVE",1
"SAXON AVENUE",2
"SB RIVERSIDE DR",1
"SB SOUNDVIEW AV TAYL",31
"SCHANTADY AVE",1
"SCHEAFER ST",1
"SCHER,ERHORN ST",1
"SCHERCK",2
"SCHERMERHORN AVENUE",1
"SCHERMHERHORN ST",1
"SCHIEFER",1
"SCHLEY AV",2
"SCHOFEILD ST",2
"SCHOLLS ST",1
"SCHUNZ AVE",1
"SCOTH ST",1
"SDENCEK DR",1
"SE 57 ST",1
"SE C/O DOSCHER ST",1
"SE C/O FORSYTH ST",1
"SE CO ALBANY AVE",1
"SE CORNER 21 AVE",1
"SE COURT ST",1
"SE PITKIN AV",1
"SE/W  AVE",1
"SEADIENO AVE",1
"SEAFLAT BLVD",1
"SEAGIRT BLVD A",1
"SEAGWICK AVE",1
"SEC 97 AVE",4
"SEC JAMAICA",8
"SEC TUCKEERTON ST",1
"SEC WALTAM ST",1
"SEC WALTHAM",1
"SEC WATKINS",1
"SEC WOOD ST",1
"SEDGWICK RD",1
"SEELY ST",2
"SEHRIDAN",1
"SELLUYN AVE",1
"SELOVER",1
"SENASTON ST",1
"SENTATOR ST",1
"SEWARD AVE 150",1
"SHAEFFER ST",1
"SHAKEPSPEARE AVE",1
"SHAKESPEARE  AVENUE",1
"SHAKESPEASE",1
"SHAKESPER AVE",1
"SHARESPEARE AVE",1
"SHARON AVE",2
"SHBRIDAN AVE",1
"SHEEPHEAD RD",3
"SHEEPHERD",2
"SHEEPSHEAP BAY",1
"SHEFDIELD AVE",1
"SHEFFIELD BT BLAKE",1
"SHEFIELD AVENUE",1
"SHERIFF",1
"SHERLOCK PL",8
"SHERMAN AVEN",1
"SHERMAN AVEUNE",1
"SHIRE PKWY",1
"SHOLES ST",1
"SHORE PKWY",1
"SHROE PKWY",2
"SIDE 38-24 38 AVE",1
"SIDE NTRANCE 30-01 8",1
"SIDE OF 1040 E 93",1
"SIDE OF 1093",1
"SIDE OF 124 LIBERTY",1
"SIDE OF 233-34",1
"SIDE OF 4168 63 ST",1
"SIDE OF 500 STONE AV",1
"SIDE OF 788 DUMONT A",1
"SIDE OF 8444 60TH DR",1
"SIDE OF 87-04 LIBERT",1
"SIDE OF 90-72 199 ST",1
"SIRTOAGREATKILLSSTAT",1
"SKILLMAN AVEE",1
"SLAIGH ST",1
"SLAIGHT STREET",2
"SLATER BOULEVARD",1
"SLATON BLVD",1
"SLAVES PEARE",1
"SLERMAN AVE",1
"SLOAN PL",2
"SMITH TERRACE",1
"SNEDEN",1
"SNYDAM ST",1
"SO 1711 LACOMBE AV",1
"SONMERS ST",1
"SOUHERN BLVD",1
"SOUND VIEW LANE",1
"SOUNDVIEW LANE",14
"SOUTH 1TH",1
"SOUTH 20D AVE",1
"SOUTH 2ND",3
"SOUTH 3 RD ST",1
"SOUTH 9ST",1
"SOUTH BCH LOT #2",2
"SOUTH BCH LOT 2 20FT",2
"SOUTH BEACH DALPHIN",1
"SOUTH BEACH DOPLPHIN",1
"SOUTH BEACH GREEN ST",1
"SOUTH BEACH LOT 2-20",1
"SOUTH BEACH LOT 3",3
"SOUTH BEACH LOT 3 ZO",1
"SOUTH BEACH LOT FR C",1
"SOUTH ELLIOT PLC",1
"SOUTH GATE ST",2
"SOUTH S/E C/O 46 ST",1
"SOUTH SIDE E 173 ST",1
"SOUTH SIDE RBB 20 FE",1
"SOUTHERBLVD",1
"SOUTHERN BLD",1
"SOUTHERN BOUEVARD",1
"SOUTHERN BOULVARD",2
"SOUTHGATE CT",1
"SOUTHSIDE EAST173 ST",1
"SOUTHSIDE LAFAYETTE",1
"SOUTHSIDE OF W 109TH",1
"SOUTHSIDE OF W 83 ST",1
"SOUTHSIDE PARKSIDE A",1
"SOUTHSIDE UNION ST",1
"SOUTHWEST C/O MOTT S",1
"SOUTHWEST CORNER LIV",1
"SPOFFARD AVE",1
"SPRING   ST",1
"SPRING STQ",1
"SPRINGBED PL",1
"SPRINGFEILD BOULEUAR",1
"SPRUCE",3
"SR EDWARDS ST",1
"SS 30 AVE",1
"SS ASTORIA BLVD",2
"SS AVE Y B/T",2
"SST MARKS PL",1
"ST  MARKS",2
"ST ANNS PL",1
"ST EDWARD ST",6
"ST EDWARD STREET",1
"ST EDWARDS PL",2
"ST JAMES PARK",1
"ST JOHN RD",1
"ST LAWLANCE AVE",1
"ST MAKS",1
"ST MARCUS",1
"ST MARKS PLS",1
"ST MARTS PL",1
"ST NICHOLAS BL",2
"ST NICHOLE AVE",4
"ST NICK  AVE",1
"ST NICKS AVE",1
"ST OWENS ST",1
"ST. ALBANS PL",1
"ST. EDWARDS ST(UNDER",1
"ST. JOHN",1
"ST. JOHN S PLACE",2
"ST. JOSEPHS AVE",1
"ST. LAWRENCE ST",1
"ST. OUENS",1
"ST.JOHNS",2
"STALLWELL AVE",1
"STANDHOPE ST",3
"STANLEY  AVE",2
"STANNS  AVE",1
"STANWAY ST",1
"STANY AVE",1
"STAPUSS ST",1
"STARLIN PL",1
"STARNG AVE",1
"STCKHOLM ST",1
"STEINWAU",1
"STENIWAY",2
"STEPHEN AVE",1
"STERLEING ST",1
"STERLIN PLACE",1
"STERNS AVE",1
"STICKNEY PLACE",1
"STIEN WAY ST",1
"STILLMAN AVE",2
"STONE BLVD",1
"STONEWELL DR",1
"STONHOPE ST",2
"STORY ST.",1
"STOUEN ST",1
"STRADDORD AVE",1
"STRATSFORD AVE",1
"STRATTAN ST",1
"STRAUSS ST.",1
"STREINWAY ST",1
"STRICKEND AVE",1
"STSTILLWELL",1
"STUBEN AVE",3
"STURGES STREET",1
"STUYUESANT AVE",1
"SULIVAN ST",1
"SULLIVANS",1
"SUMNER AVE",10
"SUMPTER STREET",16
"SUNNYSIDE PK LOT",1
"SUOTH STREE",1
"SURF AVE.(W/B) @ W.5",28
"SURFOLK ST",1
"SURREY PACE",1
"SUTTER PLACE SOUTH",1
"SUYDEN",1
"SUYDUM",2
"SW 149 ST",1
"SW C/O 179 ST",1
"SW C/O E 203 ST",1
"SW C/O W 109 ST",1
"SW C/O WHEATLY",1
"SW CO 45 ST",1
"SW CO WALTON AVE",1
"SW CORNER THERIOT",1
"SWC 143 ST",2
"SWC 181 ST",2
"SWC 94 AVE",1
"SWC GUINZBERG 50FT",1
"SWC HILLSIDE",1
"SWC JAMAICA",1
"SWC SUTPHIN",1
"SWC WATKINS",1
"SWDAM PL",1
"SYDLE AVE",1
"SYMONSOS AVE",1
"SYNDEA AVE",1
"SYUBEN AVE",1
"Sable Ave",2
"Sea Gate Rd",1
"Sheridan Ct",6
"Shirra Ave",5
"Silver Ct",1
"Smyrna Ave",7
"St Anthony Pl",2
"T.BOYLAND AV",1
"TAILE ST",1
"TALTER ST",2
"TAPPSCOTT STREET",1
"TAPSOCTT ST",1
"TARGEE AVE",1
"TARGLE ST",1
"TECH PLAC",1
"TELLER AVEN",1
"TEMPLE CT",2
"TENABROCK AVE",1
"TENNEY ST",1
"TER 4 ARRIVALS",1
"TER 4 ARRIVALS RAMP",1
"TERMAL 4  INNER RD J",1
"TERMIAL DRIVE LGAAIR",1
"TERMINAL # 8 ARRIVAL",1
"TERMINAL 01 ARRIVALS",2
"TERMINAL 4 RECIRAUTI",1
"TERMINAL 5 DEPARTURS",1
"TERMINAL 8 DEPARTURE",2
"TERMINAL 8,",1
"TERMINAL A-LGA",2
"TERMINAL AIRTRAN",1
"TERMINAL B LGH",1
"TERMINAL B LOWERLEVE",1
"TERMINAL B-LGA",3
"TERMINAL BOUTER BWAY",1
"TERMINAL C LBA",1
"TERMINAL C LGA LOWER",4
"TERMINAL D LGA",4
"TERMINAL EIGHT JFK",1
"TERMINAL# 8 ARRIVALS",1
"TERR VIEW AVE",1
"TERRACE JERW AVE",1
"TERRACEVIW",1
"THAIER",1
"THEAK ST",1
"THEIRIOT",2
"THICROT AVE",1
"THIEIOT AVE",1
"THIERLOT AVE",1
"THIORIOT",1
"THIRIOT AVE",1
"THOMAS  S BOYLANDS",1
"THOMAS BOYLVD ST",1
"THOMAS S BOYLAND STR",2
"THOMAS Y BOYLAND",3
"THORTIN PL",1
"THRIND AVE",2
"THRIRD AVE",1
"THROGS NECK EXPRESS",1
"THWAITES AVE",1
"TIBBELT AVE",1
"TIDEN AVE",1
"TIEBOUT TERRACE",1
"TIEBUNT AVE",1
"TIER STREET",2
"TIESOUT AVE",2
"TIMES  SQUARE",1
"TIMPSON  PLACE",1
"TIRRNEY PL",1
"TITUS AVENUE",2
"TIWTON ACE",1
"TOMLINSON  AVE",1
"TOMPKIN AVE",5
"TOMPKINS3",1
"TOWNSENT AVE",1
"TRATFORD AVE",1
"TREOTMAN",2
"TRETON AVE",1
"TRINITY  PL",3
"TRINTON  AVE",2
"TROGA ST",1
"TROTMAN AVE",1
"TROUMAN ST",1
"TROUTMEN ST",1
"TURNUER AVENUE",1
"TUVOMBLY AV",1
"Taunton St",2
"Taylor Ct",3
"Thollen St",5
"Turf Rd",9
"UDALL S COVE PARK",1
"UDALL S COVE PK",1
"UN ION ST",1
"UNI ST",1
"UNION ST .",1
"UNION TELE",1
"UNION TURN PKE",1
"UNIONST",1
"UNIVERSIRTY PL",1
"UNPLAZA",2
"UTIC AVE",1
"UTICA PRESIDENT",1
"UTOPIA  PKWY",1
"V",1
"V PL",1
"VAN CORTLANDT AVE WE",5
"VAN CORTLANDT PK SO",1
"VAN CORTLANDT WEST",1
"VAN CORTLANT AVE W",1
"VAN DORAN",1
"VAN HOESEN AVE",1
"VAN WYCK 1 TERMINAL",1
"VANCORTLAND AVE",3
"VANCORTLANDT AVE",1
"VANCORTLANDT PARK",2
"VANCOURTLANDT PK",1
"VANDERBLIT AV",1
"VANDERBUILT",1
"VANDEROORT AVE",1
"VANDERVEER PLACE",1
"VANDOREN ST",2
"VANDOVEN",1
"VANGCOURTLAND AVE",1
"VANWYCH EXWAY",1
"VARICK CTR",1
"VASSAN ST",1
"VCP-SHANDLER REC",1
"VDALL S AVE PK",1
"VEMONT ST",1
"VEN BRUNT ST",1
"VERGEN ST",1
"VERMYLIEA AVE",1
"VERNOR AVE",2
"VERSALLES",1
"VESTRY  ST",1
"VICTORY  BLVD",1
"VIEIGH PL",2
"VILLAGE RD N",1
"VILLAGE RD SO",1
"VILLAGE RD SOUTH",2
"VILLAGE ROAD SOUTH",2
"VISITATION PLACE",1
"VLEIGHT ST",2
"VOGAN STREET",1
"VOORHIES AVENUE",1
"Valhalla Dr",4
"Vaughan St",5
"Veterans Rd",7
"W  139 STREET",1
"W  2ND ST",1
"W  KINGS BRIDGE RD",1
"W .140 STREET",1
"W .158 TH ST",1
"W .160 ST",1
"W .58TH ST",1
"W /S OF BWAY",1
"W 100 ST3",1
"W 10C",1
"W 111 ST CL",1
"W 1116 ST",1
"W 111STREET",1
"W 114 TH ST",3
"W 114ST",2
"W 115TH STREET",3
"W 116 AMSTERDAM",1
"W 121 TH ST",1
"W 121ST STREET",1
"W 122ND",1
"W 124 FORDHAM RD",1
"W 1259 ST",1
"W 127TH STREET",6
"W 131ST",1
"W 135 AVE",1
"W 1358 ST",1
"W 135TH  ST",1
"W 139 S",1
"W 13RD ST",1
"W 141 SERVICE RD",1
"W 141 STR",2
"W 143 ST3",1
"W 144 STRE",1
"W 145 INSIDE",1
"W 145 SERVICE RD",2
"W 145 ST NICHOLAS",1
"W 145 STQ",1
"W 148 STQ",1
"W 149ST",1
"W 14ST ST",1
"W 14ST STREET",1
"W 150 ST BROADWAY",1
"W 152 ST NICHOLAS AV",1
"W 155 SLIP",1
"W 155 ST 7 AVE",1
"W 157  ST",1
"W 158TH STREET",7
"W 16 STQ",1
"W 16 TH",3
"W 162ND STREET",1
"W 163S T",1
"W 169 TH",1
"W 171ST STREET",1
"W 172 ND",1
"W 173 RD ST",1
"W 173ST",2
"W 174TH  ST",1
"W 175 ST 30",1
"W 176ST",1
"W 1770 STREET",1
"W 182ST",2
"W 185 AVE",1
"W 186 ST.",1
"W 187",5
"W 18ST",1
"W 19 STR",3
"W 192ST",1
"W 193RD STREET",1
"W 195TH ST",5
"W 197TH ST",2
"W 199TH ST",1
"W 2 F ST",1
"W 201st St",13
"W 211 A",1
"W 214 STREET",1
"W 217 ST",2
"W 225 SJACOBUS PL",1
"W 226 ST",1
"W 230TH ST",1
"W 233RD ST",4
"W 238 PL",1
"W 239TH",1
"W 280 STREET",1
"W 288 STREET",1
"W 2ND PL",1
"W 30ST",2
"W 31 AVE 100",1
"W 35TH STR",1
"W 37 TH ST",3
"W 4 18 ST",2
"W 42 ND",2
"W 44 TH  ST",1
"W 44 TH ST",3
"W 446 ST",1
"W 518 ST",1
"W 51ST",3
"W 52 ND ST",3
"W 52 TH ST",1
"W 55ST",3
"W 56ST",2
"W 57TH  ST",2
"W 59 STR",1
"W 5T ST",1
"W 61RD",2
"W 75 SWT",1
"W 76TH",1
"W 77ST",2
"W 83TH ST",2
"W 84 TH ST",1
"W 85ST",1
"W 92TH ST",1
"W 95 AVE",1
"W 95TH STREET",1
"W 97 ST3",2
"W ARLINGTON ST",1
"W BROADAY",1
"W BTW GRAND",1
"W BUCHANAN PL",2
"W BUCHERON PL",1
"W Castor Pl",2
"W EDGECOMB AVE",1
"W FINGERBD RD",1
"W HARRISON AVE",1
"W KINGDBRIDGE RD",1
"W N PLZA",1
"W OF 2440 HUNTER AVE",1
"W OF 9 AVE",1
"W OF BECK",1
"W OF E 12 ST",1
"W OF LEWIS AVE",1
"W OF S/W C/O BEDFORD",1
"W SIDE  59 PL",1
"W ST NICHOLOS",1
"W THAME ST",1
"W TIEMANN PL",1
"W W159 STREET",1
"W WARREN AV",1
"W. 103RD ST",1
"W. 125 ST",3
"W. 128TH ST",1
"W. 131 ST",2
"W. 149 ST",1
"W. 176 STREET",1
"W. 182 ST",1
"W. 188 ST",2
"W. 190TH STREET",2
"W. 75 ST",1
"W. 86 ST",1
"W. 86TH ST",1
"W.133TH STREET",1
"W.135TH STREET",1
"W.136 ST",1
"W.148 ST",1
"W.156 TH STREET",1
"W.163 ST",1
"W.164 ST",1
"W.171 ST",1
"W.173 ST",1
"W.177 ST",1
"W.178 STREET",1
"W.46 STREET",5
"W.56 ST",3
"W.58 ST",3
"W.58TH ST",1
"W.59 ST",1
"W.86 STREET",1
"W.89 ST",2
"W.S EDGECOMBE AVE",1
"W.THAMES",1
"W/ 4916 19TH AVE",1
"W/ B W 175 STREET",1
"W/B 111 ST",1
"W/B 146 AVE",1
"W/B 31 ST",1
"W/B 47",10
"W/B 53 AVE",2
"W/B ARCHER AVE",3
"W/B BROADWAY ST",1
"W/B C/O AVE L",1
"W/B C/O EBBITTS ST",1
"W/B CA/O MORDLLA PL",1
"W/B DELANCY ST",1
"W/B GUNHILL RD BLOCK",1
"W/B JOHNSON ST",1
"W/B MEEKER AVE",2
"W/B WATTS W OF",1
"W/B WEST 62ND ST",1
"W/B47",2
"W/E C/O 50 ST",1
"W/E C/O AVE H",1
"W/EC/O 146 ST",1
"W/O 130 AVE",1
"W/O 150 ST 20FT",1
"W/O 1ST PLACE",1
"W/O 25 STREET",1
"W/O BROOME ST",1
"W/O GARY STEAK HOUSE",1
"W/O LITTLE NECK PKWY",3
"W/O S/E 6TH AVE",1
"W/O W 33",1
"W/S  8TH  AVE",1
"W/S  WASHINGTON  ST",1
"W/S 106 ST",3
"W/S 115 ST",1
"W/S 130 STREET",1
"W/S 147 ST 40FT",1
"W/S 150 STREET",12
"W/S 16 AVE 30",1
"W/S 16TH ST",1
"W/S 195 ST",4
"W/S 223 PL 5FT",1
"W/S 23 ST 10FT",1
"W/S 23 ST 25FT",2
"W/S 23 ST 3",1
"W/S 23 ST 3FT",1
"W/S 23 ST 5FT N/O",1
"W/S 230 ST",1
"W/S 30  ST",1
"W/S 42 ST",3
"W/S 43 AVE",1
"W/S 54 AVE 30FT",1
"W/S 61 ST",3
"W/S 71 AVE",2
"W/S 7TH AVE 1FT",1
"W/S 82 ND ST",1
"W/S 91ST ST",1
"W/S 97 ST",4
"W/S ALLEN ST",1
"W/S AMSTERDAM",1
"W/S ASTORIA BLVD",2
"W/S AV H 60FT",1
"W/S BATCHEELDER ST",1
"W/S BATHCELDER ST",1
"W/S BATTERY PLACE 30",1
"W/S BAY 32 ST 100FT",2
"W/S BELL BLVD",1
"W/S BORDEN",1
"W/S BROOME STREET",1
"W/S CEDAR ST",4
"W/S CENTRE MARKET",1
"W/S CHRYSTIE ST",4
"W/S CLOSE AVE",1
"W/S CONEY ISLAD AVE",1
"W/S CONVENT AVE",1
"W/S CROSSWALK",1
"W/S DRIGGS AV",1
"W/S E 32 ST 20",1
"W/S E 5 ST 20FT",1
"W/S E 89 ST",1
"W/S E 8TH ST",1
"W/S EAGLE AV",1
"W/S ELDERTS LN",1
"W/S FRANKLIN ST",1
"W/S GALA ST 5FT N/O",1
"W/S GOE THALS AVE",1
"W/S GOULDEN AVE",1
"W/S GOUVERNOR ST",1
"W/S GRAHAM AVE",3
"W/S HENDERSON ST",1
"W/S HUDSON MANOR TER",4
"W/S JACKIE ROBINSON",1
"W/S JUNCTION BLVD",2
"W/S KERMIT AVE",1
"W/S KEW GARDEN RD",2
"W/S LITLE WEST ST",1
"W/S LITLE WEST ST 60",1
"W/S LOUISANA AVE 75F",1
"W/S MADISON ST",1
"W/S MARION AVE 30",1
"W/S MARKET FIELD ST",1
"W/S MARKETFIELD",2
"W/S MERRISON AVE",1
"W/S MORRISON AVE",6
"W/S MOTHER GASTON BL",1
"W/S NEVINS ST",2
"W/S OF 150 ST",1
"W/S OF 150 STREET",1
"W/S OF 23 ST",2
"W/S OF 3 AVE",1
"W/S OF 9 ST",1
"W/S OF BRADHURST",1
"W/S OF COLUMBUS",1
"W/S OF E 95 ST",1
"W/S OF PEARL",8
"W/S OF PIKE ST",1
"W/S OF RYAWA AVE",1
"W/S OF TIFFANY ST",1
"W/S OF WILLAM ST",1
"W/S OF49-0125 AVE",1
"W/S PARK AVE 15FT",1
"W/S PARK AVENUE 30FT",1
"W/S PEARL",15
"W/S PEARL ST 10",1
"W/S PELHAM BAY",1
"W/S PENNSYLVAINIA AV",1
"W/S PINE ST",2
"W/S QUARRY RD 0",1
"W/S QUEENS PLAZA ST",1
"W/S RIVERSIDE CR",1
"W/S RIVERSIDE DR APP",1
"W/S ROSEDALE AVE",7
"W/S RYANA AVE",1
"W/S S/B FRESH POND R",1
"W/S SAUTELL AVE",1
"W/S SHARGGOAT",1
"W/S SOUTHEND  AVE 40",1
"W/S STONE AVE",1
"W/S SUFFOLK ST 60FT",1
"W/S SUTPHIN BLVD",2
"W/S TIBBETT AVE",1
"W/S TIFFANY ST",1
"W/S TRAFFIC AVE",2
"W/S TRINITY PLACE",1
"W/S W 150 ST",1
"W/S W 176 ST",1
"W/S W 182 ST BTWN",1
"W/S WASHINGTON  ST",1
"W/S WATER ST 50",1
"W/S WEEKS AVE",1
"W/S WYTHE AVE",6
"W/S/O 150 ST",1
"W/S/O MORNINGSIDE AV",1
"W/SIDE 138ST 5FT",1
"W/W C/O TILDEN ST",1
"W/W JOCOBUS ST",1
"W0125 ST",1
"W10 TH ST",1
"W113ST",1
"W120 ST",1
"W140",1
"W141ST",1
"W142ST",1
"W144ST",2
"W145",5
"W145 SERVICE RD",1
"W145 SERVICE ROAD",6
"W145 TRAFFIC CIRCLE",1
"W145ST",1
"W174ST",1
"W18 ST",1
"W19 ST",2
"W21 TH ST",1
"W3 86 STREET",1
"W33 ST",2
"W35TH ST",1
"W36ST",1
"W45 ST",6
"W45TH STREET",2
"W48TH ST",1
"W49",1
"W5 0 ST",1
"W52",1
"W52 TH ST",1
"W54TH ST",2
"W72ST",1
"W86 ST",2
"W88ST",1
"WACLAY AVE",1
"WADSORTH AVE",1
"WADSWORTH  AVENUE",1
"WADSWORTH TERRAC",1
"WADSWOTH AVE",2
"WADSWOTH TER",1
"WAGDER PLACE",1
"WAGNE AV",1
"WAKEFIELD RD",1
"WALABOUT",1
"WALD AVE",1
"WALDO PLACE",1
"WALES  AVE",1
"WALL ST (PIN ST)",1
"WALLAVE AVENUE",1
"WALLET ST",1
"WALLEY AVE",1
"WALSTON AV",1
"WALTAN ST",1
"WALWORTH ST6",1
"WANDELL",1
"WARERLY PL",1
"WASHINGTON SQUARE WE",2
"WASHINGTON ST 20FT",1
"WASHINTON AVE",2
"WASHNGTON SO WEST",1
"WASINGTON AVE",3
"WAT ST",1
"WATERSIDE PKWY",2
"WATES AVE",1
"WATTON AVE",1
"WAVERTY AVE",1
"WEBSTER A VE",1
"WEENAWKEN ST",1
"WEF",1
"WELLS ST",8
"WESET END AVENUE",2
"WEST  70 STREET",1
