"V1","V2"
"GREYSTON AVE",1
"GRGREENWICH ST",1
"GRISWALD",1
"GROTES AVENUE",1
"GROUTE ST",1
"GROUTE STREET",1
"GRYANT AVE",1
"GUY B BLVD",1
"HAMMER AVE",1
"HAMMERS BLVD",1
"HANCOK ST",1
"HANGAR",1
"HANOCK ST",1
"HANSON PLACE BROOKLY",1
"HANT ST",1
"HARACE HARDING EXPY",2
"HARILM RV PK",1
"HARROW STREET",4
"HATES",1
"HATES AVE",1
"HAVAMAYAR ST",1
"HAVEN AVE N",1
"HAVEN BLVD",2
"HAVENS PL",2
"HAZER ST",1
"HENES ST",1
"HENNESSY OKACE",1
"HENRY  ST",2
"HERAN LANE",1
"HERMANY AEV",1
"HERSKIMER ST",1
"HIGHLAND PARTERSON",1
"HIGHLAND PK ON JAMAI",1
"HIGHLINE PARK",3
"HIGHLINE PK",1
"HIMROD  STREET",1
"HINDALE ST",2
"HITCHINSON RIVER PKW",1
"HOBART STREET",1
"HOLLEIS AVE",12
"HOMER",4
"HORACE H EXPWAY",1
"HORNADAY",1
"HRP 353 WEST ST",1
"HUDSON ROVER DR",1
"HUMBOLOT ST",1
"HUNTINGTON AV",3
"HUNTS POINTS AVE",2
"HUTCH RVR PKWY EAST",1
"HUXLEY ST",1
"HWY ST",1
"I KJ T 10 I SI",1
"I/C RESERVIOR AVE",1
"I/I ST CLAIR",1
"I/O 201 W 93",1
"I/O 60 PL",1
"I/O 6TH AVE",1
"I/O 73 ST",1
"I/O BAY RIDGE PKWY",4
"I/O BROOKLYN HIGH SC",1
"I/O E 129 TH",1
"I/O E/B E 116 ST",1
"I/O FARRAGUT PL",1
"I/O FLATLANS",1
"I/O FT HAM PKY",1
"I/O HUBERT",1
"I/O MANOR",1
"I/O SOUTH ST",1
"I/O ST CLAIR",2
"I/O ST CLAIRE",1
"I/S OF 12TH AVE",1
"INDEPENENCE AVE",1
"INGRAM ST",6
"INGRAM STR",1
"INSIDE 1 BEARD STREE",7
"INTP W 34TH ST",1
"IRELAND ST",2
"IRVING A",1
"IRVINGPL",1
"IRVINING PL",1
"ISNC",1
"J",1
"JACKSON AE",1
"JACKSON AVER",1
"JACOBS PLACE",1
"JAMES",1
"JENEL ST",1
"JESSUP AVENUE",3
"JFK AIRPORT BLDG 151",1
"JFK INTEL AIRPORT",1
"JFK TERMINAL 2 DEPAR",1
"JOES ST",1
"JOWEL AVE",1
"JUMPLE ST",1
"JURALEMEN ST",1
"KAPPOCK AVENUE",3
"KEARNEY AVE",4
"KENNELIWORTH DR",1
"KENT ST C/O",1
"KEW GARDEN SRD",1
"KEW GAREDEN",1
"KIMBERLY PLC",1
"KINGS BRIGDGE TERRAC",1
"KINGS STONE AVENUE",1
"KINGSLAN ST",1
"KINGSLAND ST",1
"KISSENA BL",3
"KISSENA CORNER",1
"KNICKERBOCKER AVQ",1
"KOSCIUSZKO AVE",1
"L/O 75-15 PENELOPE A",1
"L/S E 166 ST",1
"L/S E 83 ST",1
"L/S HOLLERS AVENUE",1
"L/S OAKTREE PLACE",2
"LA GUARDIA AIRPORT T",1
"LACOINA AVE",1
"LAGUARDIA PLACE",4
"LAGUARDIA UNITED AIR",1
"LAGUORDIA EXT. ROAD",1
"LAGURDIA PL",1
"LAKEVIEW",2
"LAMONT",1
"LARUE",3
"LARUEL HILL TERR",1
"LAURELL HILL TERR",2
"LAWERENCE AVE",1
"LAWERENCE STREET",1
"LAYTON AVENUE",1
"LEAVITT  ST",1
"LELAND AV",2
"LENARD ST",1
"LENOX AVE3",1
"LENOX STREET",2
"LEONITE STREET",1
"LERAW ST",1
"LESINGTON",1
"LEXINGTON PL",2
"LEXINSTON AVE",1
"LEXINTON AV",1
"LFAYETTE ST",2
"LGA UPPER DEPARTURES",1
"LGA- TERM A PARKING",1
"LGA-TERMINAL B",2
"LIBERY AVENUE",1
"LINCOIN RD",1
"LIRR DOUGLASTON",1
"LISBON",2
"LITTLE NECK",4
"LIVINGSTO ST",1
"LOGAN  AVENUE",1
"LOGAN AVENUE",7
"LORIMEN ST",1
"LORING PLACE NO",3
"LORRAINE  ST",1
"LORRALNE ST",1
"LOT #9 MIDLAND BEACH",1
"LOUIS MINE BOULEVARD",1
"LOURING PL",1
"LOVINGTON ST",1
"LUGER",1
"LUGER ST",1
"LUGVER ST",1
"LUKE LONG SQUARE",1
"LURING PLACE SOUTH",1
"LURTNIG AVE",1
"LVINGSTON AVE",1
"LYDEG AVE",1
"LYURE ST",1
"Lyme Ave",1
"MAC COMBS",1
"MACDONGAL ST",4
"MACDONUGH STREET",1
"MACDOULD ST",1
"MACOMBS ST",3
"MACON AVE",2
"MACOOMBS PL",1
"MADSION AV",1
"MAHHATTAN  COLLEGE P",1
"MAIN ST RI NY 1004",1
"MAIN ST RI NY10044",2
"MAIN ST RI NYH 10044",1
"MAIN STREET NY 10044",1
"MALCOLM X BOUELVARD",1
"MALCOM X BOULEVARD",1
"MAMRCY AVE",1
"MAN ST",1
"MANGIN AVE",8
"MANHATTN COLLEGE PK",1
"MANHTTAN COLLEGE PKW",1
"MARBLE HILL STREET",1
"MARKET AVE",1
"MARSHAN ST",1
"MARTON PLACE",1
"MATHENS AVE",1
"MC GUINESS BLVD",1
"MCCARRENM PARK",1
"MCCOMB PL",1
"MCDOUGAL",6
"MCLELAN",1
"MENAHAM ST",3
"MENAHORN STREET",1
"MERAHAN ST",1
"MERCENT ST",1
"MERCER AVE",2
"MERCER STEET",1
"METO",1
"METROPOLITAN VE",1
"MIAN ST",4
"MIDLAND BEACH W 9",1
"MILFORT ST",1
"MILLER FIELD NATIONA",1
"MILTON AVE",1
"MITCHELL",2
"MNHATT COLLEGE PKWY",1
"MOLON AVE",1
"MONITOR STREET",7
"MONROE  ST",1
"MONTIACK STREET",1
"MORGAN AVENUE",4
"MORGEN AVE",1
"MORITOR ST",1
"MORRIES PARK AVENUE",1
"MORRIS AVER",1
"MORTHERN BLVD",1
"MORTON STREET",5
"MOTAUK AVE",1
"MT CARMEL PLACE",2
"MYRLE AE",1
"N 102",1
"N 119",1
"N 1ST",1
"N 2TH",1
"N 42ND  ST",1
"N 42ND ST",2
"N 47TH ST",1
"N 9TH",3
"N/0 W 165",1
"N/B",1
"N/B 4 AVE",1
"N/B 51 ST",1
"N/B 68 AVE",1
"N/B BROADWAY",7
"N/B ELM PL",1
"N/B W 79 ST",1
"N/C C/O EAST 69",1
"N/C E 45 ST",1
"N/E 224 ST",1
"N/E 28 AVE",1
"N/E 6 ST",1
"N/E 65 ST",1
"N/E BRIGHTON 7 ST",3
"N/E C/O  WALLACE AVE",1
"N/E C/O 149ST",1
"N/E C/O 155TH",1
"N/E C/O 204 ST",1
"N/E C/O 219ST 50N/O",1
"N/E C/O 47 AVE",1
"N/E C/O 8TH AVE",2
"N/E C/O ANDUBON",1
"N/E C/O AUDUBON",1
"N/E C/O BAILEY AVE",2
"N/E C/O BALTIC ST",1
"N/E C/O BEAUMONT AVE",7
"N/E C/O BERCLEY AVE",1
"N/E C/O CLEAERVIEW E",1
"N/E C/O CLEARVIEW EX",1
"N/E C/O DEGRAN ST",1
"N/E C/O DEGRAW ST",1
"N/E C/O DEOUD",1
"N/E C/O E 70 ST",1
"N/E C/O E 88 ST",1
"N/E C/O EAST 3RD ST",2
"N/E C/O EAST 82 STRE",1
"N/E C/O EAST 89",1
"N/E C/O FRANKKLIN AV",1
"N/E C/O LORILLARD PL",1
"N/E C/O METROPOLITAN",2
"N/E C/O N 1 ST",1
"N/E C/O N TH",1
"N/E C/O OF N 74",1
"N/E C/O PENELOPE AV",1
"N/E C/O TERRACE VIEW",1
"N/E C/O W 114 ST",2
"N/E C/O W 143 ST",1
"N/E C/O W 15",1
"N/E C/O W 160TH ST",1
"N/E C/O W 164 ST",1
"N/E C/O W 171",1
"N/E C/O W 181 ST",1
"N/E C/O W 91",1
"N/E C/O WEST 63RD",1
"N/E C/O WILLOUGHBY",1
"N/E C/O WYCKOFF ST",1
"N/E CARROLL ST",1
"N/E CO WILSON AV",1
"N/E CORNER LEXINGTON",1
"N/E CORNER ST MARKS",1
"N/E E/O OAKPOINT",1
"N/E JORDAN ST",1
"N/E MILES AVE",1
"N/E OF RIVER TERR",1
"N/E S/O NEW ENGLAND",2
"N/E/C 28 ST",1
"N/E/C 97 ST",1
"N/E/C/O 1 ST",1
"N/E/C/O 6TH STREET",1
"N/E/C/O E 70",1
"N/E/C/O EDWARD M MOR",1
"N/E/C/O PARK AVE",1
"N/E/C/O ST NICHOLAS",1
"N/E/C/O UNDERCLIFF",1
"N/E/C/O W 110",1
"N/E/CO 56 AVE",1
"N/N C/O GRACE CT",1
"N/N C/O KENT AVE",1
"N/O 112 PLACE",1
"N/O 112 ST",1
"N/O BORTHERN BLVD",1
"N/O C/O 43RD AVE",1
"N/O C/O FT HAMILTON",1
"N/O E 109 STREET",1
"N/O HAWTHORNE ST",1
"N/O RIVERSIDE DR",1
"N/O STANTON",1
"N/O W 135TH ST",2
"N/S  OAKTREE PLACE",1
"N/S 105 ST",2
"N/S 106 ST",2
"N/S 114 ST",1
"N/S 114TH ST",2
"N/S 116 PLEASANT W/O",1
"N/S 119TH ST",2
"N/S 12 AV E",1
"N/S 124TH ST",1
"N/S 125TH ST",2
"N/S 1401 NEW YORK",1
"N/S 39 ST",3
"N/S 39TH ST",1
"N/S 3RD AVE",5
"N/S 42 LEX TO PARK",1
"N/S 51 STREET",1
"N/S 52 ST",9
"N/S 57ST",1
"N/S 58 PL",1
"N/S 5TH AVENUE",1
"N/S 6 AVE 90FT",1
"N/S 66",1
"N/S ALANTIC AVE",2
"N/S ANDREWS AVE",1
"N/S ARCHER AVEN",1
"N/S ARCHER AVENUE",3
"N/S BOND ST",1
"N/S BOOTH S MEMORIAL",1
"N/S BOTH ST",1
"N/S BURTON AVENUE",1
"N/S CLARKSON ST",10
"N/S CROSS BRONX EXPY",1
"N/S E 108TH ST",1
"N/S E 112TH",3
"N/S E 120",3
"N/S E 120TH",1
"N/S E 149TH ST",1
"N/S E 45TH",1
"N/S E 555",1
"N/S E 57 ST",2
"N/S E 63 ST",1
"N/S E BROADWAY",2
"N/S E MOSHOLU PKWY",1
"N/S E MOSHOLU PKWY S",2
"N/S E. 25TH ST",1
"N/S E.168TH ST",1
"N/S E175 ST",1
"N/S EAST 109 STREET",1
"N/S EASTWAY AVE",1
"N/S EDSALL AVE",2
"N/S FLUSHING AVE",2
"N/S GALE PLACE",1
"N/S GOUVERNEUR ST",1
"N/S GREENPOINT AVE",1
"N/S GRINNELL PLACE",1
"N/S HOLLAND AVENUE",1
"N/S HORMAN ST",1
"N/S HOWARD AVE",1
"N/S KENT AVE",1
"N/S LIBERTY AVENUE",1
"N/S MADISON AVENUE",1
"N/S N8 ST",1
"N/S O BRIEN PL",2
"N/S OF 59 ST",1
"N/S OF 767",1
"N/S OF W 33RD ST",1
"N/S OF W 58 ST",1
"N/S OLD SLIP",8
"N/S PROSPECT",1
"N/S RAPEYE ST",1
"N/S RYDER AVE",4
"N/S S 2ND ST",1
"N/S SANDS ST",6
"N/S SIDE EDGECOMBE A",1
"N/S SOUTH END AVE",1
"N/S THOMAS BOYLAND",1
"N/S VANDALIA AVE",1
"N/S W 148 ST",1
"N/S W 216",1
"N/S W 22",1
"N/S W 230",1
"N/S W 233 ST",2
"N/S W 34  ST",1
"N/S W 49ST",1
"N/S W 71",1
"N/S W34TH",1
"N/S WEST FARMS RD",4
"N/S WOF 43RD ST",1
"N/S/O 165 ST",1
"N/S/O CRAN STREET",1
"N/S/O SURF AVE",1
"N/S/O W42ND ST",1
"N/SIDE WINTHROP ST",1
"N/W 63 AVE",1
"N/W 66 ST",2
"N/W 7 AVE",3
"N/W BORDEN",1
"N/W BRIGHTON 14 ST",1
"N/W BROOME",1
"N/W C/N OF 108 ST",1
"N/W C/O  TILLARY ST",1
"N/W C/O 100 ST",1
"N/W C/O 12ST",1
"N/W C/O 13TH ST",1
"N/W C/O 168TH ST",1
"N/W C/O 2 ST",1
"N/W C/O 208 PL",1
"N/W C/O 213 ST",2
"N/W C/O 230 ST",1
"N/W C/O 2ST",1
"N/W C/O 36 RD",1
"N/W C/O 41ST AVE",1
"N/W C/O 66 RD",2
"N/W C/O 67",1
"N/W C/O 6TH STREET",2
"N/W C/O 71",1
"N/W C/O 9 AVE",2
"N/W C/O BAY RIDGE PK",1
"N/W C/O CLINTON",2
"N/W C/O CROWN ST",1
"N/W C/O E 119 ST",1
"N/W C/O E 180 ST",2
"N/W C/O E 3211 ST",1
"N/W C/O E 68",1
"N/W C/O E 71",1
"N/W C/O FLATBUSH",3
"N/W C/O FLATBUSH AVE",1
"N/W C/O GALE PLACE",1
"N/W C/O GRANT AVE",1
"N/W C/O GREENE ST",1
"N/W C/O LAUREL HILL",1
"N/W C/O NORTH HENRY",1
"N/W C/O PROSPECT PL",1
"N/W C/O RIDGE BLVD",1
"N/W C/O RUTGERS ST",1
"N/W C/O TAAFFE PL",1
"N/W C/O UNION ST",4
"N/W C/O W 29",2
"N/W C/O W 29TH",1
"N/W C/O W THAMES",1
"N/W C/O W29TH",1
"N/W C/O W35",1
"N/W C/O WEST 238 ST",1
"N/W C/O WEST STREET",1
"N/W CASS PL",1
"N/W CORNER OF 3RD AV",1
"N/W CORNER OF EAST 6",1
"N/W CORNER OF W 177",1
"N/W CRNR 9 AVE",1
"N/W DELANCEY",1
"N/W GOLD",1
"N/W LINCOLN AVE",1
"N/W PECK AVE",1
"N/W RIVERDALE",1
"N/W S/O CLINTON ST",1
"N/W W 31",1
"N/W W. 43 ST",1
"N/W WITHERS ST",1
"N/W/C 120ST",1
"N/W/C 122 STREET",1
"N/W/C DRIGGS AVE",1
"N/W/C OLD SLIP",1
"N/W/C W 151",1
"N/W/C W 68TH ST",1
"N/W/C/O 164",1
"N/W/C/O 177",1
"N/W/C/O CLEARVIEW",1
"N/W/C/O E 180",1
"N/W/C/O E 88",1
"N/W/C/O YELLOWSTONE",1
"N/W/S CHERRY AVE",1
"N/WC/O MURRAY ST",1
"N/WC/O W 160",1
"N8TH",1
"NAGEL AVE",3
"NAME AVE",1
"NARROW ST",1
"NASLE AVE",1
"NASSAU BLVD",4
"NAUTILUS AVENUE",3
"NB PINE ST",1
"NEEDHAN AVENUE",1
"NEGLE AVE",1
"NEGOUNDO AVENUE",1
"NEGUNDO AVENUE",1
"NELLY ST",1
"NELSON AE",5
"NEW  STREET",1
"NEW ENGLAND THUR",1
"NEW ENGLAND THWAY",1
"NEW PORT AV",1
"NEW UTRECH AV",1
"NEW UTRETCHT AVE",2
"NEWEL",3
"NEWEL STREET",2
"NEWTOWN  AVE",1
"NEWTOWN BARGE PK",1
"NICHOLAS AVENUE",2
"NICHOLS ST",3
"NIXON COURT",1
"NORTH 14 ST",1
"NORTH OF WARREN",1
"NORTHERN BLBVD",1
"NORTHERN BLVD.",1
"NS BAY STREET",1
"NS OF W 171 ST",1
"NW C/O BROOK",1
"NW C/O EAST 189TH ST",3
"NW C/O PROSPECT AVE",2
"NW MORRIS",1
"NY AVENUE",1
"O/O 7035 NARROWS AV",1
"O/S WASHINGTON ST",1
"OAKPONT AVE",1
"OCEAN BRIGHTON",1
"OCEANVIEW AV",5
"OLIVILE",1
"ON PLAZA",2
"OPP 180 EAST END AVE",1
"OPP 432",1
"ORDERDALE AV",1
"ORLWARD ST",1
"OSBORU",1
"OTIS AVENUE",10
"OVINGTON AE",1
"P/S POLY PL",1
"PACIFIC S T",1
"PAEDEGAT AVE N",1
"PAEDEGAT AVE NORTH",3
"PAERDGAT AVE NORTH",1
"PALADING AVE",1
"PALAINO AV",1
"PALDINO",1
"PALISADES",1
"PALISIDE PL",2
"PARA AVE",1
"PARCHEN",1
"PARK AE SOUTH",1
"PARK STR",1
"PARROT PLACE",3
"PARRY ST",1
"PEASANT AVE",3
"PEHLAM PARKWAY NORTH",1
"PELHAM PKWAY S",1
"PELHAM PKY SO",2
"PELHAM PLWY SOUTH",1
"PENN PLAZ",2
"PENNSYANIA AVE",1
"PENNSYLVNIA AVE",1
"PENNYFIELD CAMP",1
"PENNYFIELD CORP",1
"PENNYLVANIA AVE",3
"PEROT PLACE",1
"PERRY STRRET",1
"PERSONS BLVD",2
"PIDGEN MEADOW",2
"PIEERERONT ST",1
"PIER  40",1
"PIER 1 SOUTH STREET",1
"PIER 81",2
"PIER 83  W 43RD ST",1
"PIER 83 W 43RD ST",2
"PIER 84",4
"PIER 86",1
"PIERREPONT PLAZA",1
"PIERRPONT PL",2
"PINKEY AVE",6
"PINSEN ST",2
"PLAZA E 48",2
"PLEASCENT AVE",1
"PLUSHING MEADOW PARK",1
"POLIDINO",1
"POLITEMUS PL",1
"POLLY PL",1
"PONTIAC STREET",2
"POPULAR AVE",1
"PORT WASHINGTON",4
"POSTNAM  AV",1
"POWELLS COVE",5
"PRESH POND ROAD",1
"PROPECT PLACE",2
"PROPSECT PK PL",1
"PROSPCET PARK",1
"PROSPECT PAK",1
"PROSPECT PARK LITTLE",1
"PROSPECT PARK SOUTWE",1
"PULEY ST",1
"PULY PLACE",1
"PUMPTON AVE",1
"PUPONT",1
"PURITAN AV",1
"PUSGLEY AVE",1
"PUTNUM AVE",3
"Pemberton Ave",5
"Pittsville Ave",5
"Poe Pl",11
"QNS MIDTOWN EXPWY",6
"QUEENS BOTANCIAL GAR",2
"R 12TH ST",1
"R 6TH ST",1
"R//O 154 BROOME ST",1
"R/0 593 FLATBUSH",1
"R/O 140 BROADWAY",2
"R/O 146 N ELLIOTT WA",1
"R/O 184 - 54 149 AVE",1
"R/O 18454",1
"R/O 19 1/2 PITT ST",1
"R/O 215-02 73 AE",1
"R/O 2301",1
"R/O 237",1
"R/O 250 W 135 ST",2
"R/O 300 MAIN ST",1
"R/O 301 GOLD STREET",1
"R/O 3124 ATLANTIC AV",2
"R/O 34 W 9TH STREET",3
"R/O 419 WEST 17 ST",1
"R/O 42-69 CROMMRLIN",1
"R/O 435 E 105 ST",1
"R/O 52 BROADWAY",2
"R/O 5210",1
"R/O 540 MANHATTAN AV",1
"R/O 5742 73 ST",1
"R/O 591 MAIN ST",1
"R/O 6479 59 AVE",1
"R/O 722 WEST 168 STR",1
"R/O 89-04 ROOSEVELT",1
"R/O 900",1
"R/O 94-11 32ND AVE",1
"R/O 99-60 63RD",1
"R/S  56 AVE",1
"R/S 137 ST",1
"R/S 31 RD",1
"R/S 68TH AVE",1
"R/S 7 AVE PWY PL",1
"R/S 73-37 AUSTIN ST",1
"R/S E 170 STREET PAR",1
"R/S E 180TH ST",1
"R/S E 182ND STREET",1
"R/S HOLLERS AVE",2
"R/S RESERVOIR",1
"R/S RESERVOIR AVE",1
"R/S RIVERDALE",3
"R/S VANCOURT AVE",1
"RANDULL AVE",1
"REAR 08 6501 6TH AVE",1
"REAR 30-60",1
"REAR OF 18454",1
"REAR OF 6",1
"REAR OF JUMEL PL",1
"REMSEM AVENUE",1
"REMSON ST",4
"RENSEN ST",1
"REREDIFT AVE",1
"RESEROVIR AVE",1
"RESERVOIR OVAL EASR",1
"RESEVIOR OVAL",1
"RESEVOIR AV",1
"REV JAMES",3
"REV JAMES POLITE  AV",1
"REYER AVE",1
"RI VER AVE",1
"RICHARDSONS",1
"RICHARS ST",1
"RICHMOND STREET",2
"RIDGEWOOD PK",1
"RIIS BEACH PARKING",1
"RIVERBAND STATE PARK",1
"RIVERBANK PK",1
"RIVERBANK STAET PARK",1
"RIVERSIDE DR.",2
"RIVERSIDE DRV",1
"RIVERSIDE PRV",1
"RIVERSIDWE DR",1
"RIVESIDE BLVD",2
"ROCHELLE ST",5
"ROCKEFELLER",2
"ROCKEFELLER PL",1
"ROCKERELLER PLAZA",1
"ROCKERFELLER PLAZA",2
"ROCKFELLER",1
"ROCKY HILL RD",4
"ROCKYHILL RD",1
"ROOEVELT AVE",1
"ROOSVELT AV",2
"ROSELLE ST",1
"RP 89-02 ROOSEVELT A",1
"RUCK PLAZA",1
"RYER STREET",3
"S .OXFORD ST",1
"S 73 AVE",1
"S 9TH",1
"S PORTLANR",1
"S.PORTLAND AVE",2
"S.SIDE FT TILDEN",1
"S/B 14TH STREET",1
"S/B CENTER BLVD",1
"S/B E 69",1
"S/B HARLEM RIVER",2
"S/B HRD",2
"S/B KISSENA BLVD",1
"S/B MORNINGSIDE",1
"S/B RSD",1
"S/B S/E C/O WEST ST",1
"S/B ST NICH TELLER",1
"S/C W 177 STREET",1
"S/C W 3RD ST",1
"S/C/O E 29 ST",1
"S/E 12TH ST",1
"S/E 223",1
"S/E 6 AVE",4
"S/E 92 ST",1
"S/E BRIGHTON WATER",1
"S/E C/O 15 DR",1
"S/E C/O 161 ST",3
"S/E C/O 170TH",1
"S/E C/O 170TH ST",1
"S/E C/O 223 ST",1
"S/E C/O 29TH ST",1
"S/E C/O 3 AVE",3
"S/E C/O 43 AVE",3
"S/E C/O 91 ST",2
"S/E C/O B 54",1
"S/E C/O CALLOWRY ST",1
"S/E C/O COLLEGE PT B",1
"S/E C/O CROSS BRONX",1
"S/E C/O CROTONA PKWY",1
"S/E C/O DALY AVE",1
"S/E C/O E 101 ST",3
"S/E C/O E 106 ST",1
"S/E C/O E 109 ST",2
"S/E C/O E 40 ST",1
"S/E C/O E 48 ST",3
"S/E C/O E 61 STREET",1
"S/E C/O E 77 ST",1
"S/E C/O EAST 126 ST",1
"S/E C/O EAST 166TH S",1
"S/E C/O EDGECOMBE",3
"S/E C/O GARVEY BLVD",2
"S/E C/O GEORGIA AVE",1
"S/E C/O JUMEL",1
"S/E C/O LITTLE NASSA",1
"S/E C/O MERCY AVE",1
"S/E C/O MILL ST",1
"S/E C/O NORWOOD AVE",1
"S/E C/O PECK AVE",1
"S/E C/O POST RD",1
"S/E C/O PRENTISS AVE",1
"S/E C/O QUINCY",1
"S/E C/O RESERBVOIR A",1
"S/E C/O RESERVOIR AV",2
"S/E C/O SACKETT ST",1
"S/E C/O SENECA AVE",1
"S/E C/O TILLOTSON",1
"S/E C/O TILLOTSON AV",1
"S/E C/O W 141 ST",1
"S/E C/O W 158TH ST",1
"S/E C/O W 161 ST",2
"S/E C/O W 171",2
"S/E C/O W 173",1
"S/E C/O W 63RD ST",3
"S/E C/O W AMSTERDAM",1
"S/E C/O WARREN",1
"S/E C/O WEST HANCOCK",1
"S/E CORNORLOY",1
"S/E E 101 ST",1
"S/E E 175 ST",1
"S/E EVERGREEN AVE",1
"S/E MILE ST",1
"S/E MORINGSIDE DRIVE",1
"S/E O/O RESERVOIR AV",1
"S/E SOUTH ST",1
"S/E UNION ST",1
"S/E W 137 ST",1
"S/E W 70 ST",1
"S/E WESCHESTER",1
"S/E/C 108 STREET",1
"S/E/C BRIGHTON 2 ST",1
"S/E/C LEX AVE",1
"S/E/C MARKET GOLD ST",1
"S/E/C W 145",1
"S/E/C W 166 ST",1
"S/E/C/O 185 ST",1
"S/E/C/O 229TH",1
"S/E/C/O 62 ROAD",1
"S/E/C/O E 85S T",1
"S/E/C/O PLEASANTVIEW",1
"S/E/C/O W 157",1
"S/E/O 85 ST",1
"S/EC/O PUGSLEY AVE",1
"S/EC/O ST CLAIR PL",1
"S/N/C BX PK AVE",1
"S/O  W 134TH  STREET",1
"S/O 131 LORRAINE ST",2
"S/O 179 REMSEN ST",1
"S/O 185 ARDSLEY LOOP",2
"S/O 208-29 10 RD",1
"S/O 2700 FULTON ST",1
"S/O 3144 ATLANTIC AV",1
"S/O 416 NEW LOTS AVE",1
"S/O 4545 INDEPENDENC",1
"S/O 464 STANLEY AVE",1
"S/O 465 COLUMBIA ST",2
"S/O 467 COLUMBIA ST",3
"S/O 55 RUTGER ST",1
"S/O 555",1
"S/O 561 SHEFFIELD AV",1
"S/O 762 SHEFFIELD AV",1
"S/O 87-02 55 RD",1
"S/O 9903 FOSTER AVE",1
"S/O CATHERINE ST",1
"S/O E 55",1
"S/O EDWARDS AVE",1
"S/O HUSTON ST",1
"S/O LAGUARDIA",1
"S/O N/W C/O NAVY ST",1
"S/O REMSEN ST",1
"S/O TOMPKINS",1
"S/O184-54",1
"S/OF E 33",1
"S/S  PECK ST",1
"S/S 108 ST",2
"S/S 109 STREET",1
"S/S 178TH ST",1
"S/S 19ST",2
"S/S 39TH  ST",1
"S/S 39TH AVENUE",1
"S/S 3RD AVE",2
"S/S 4 ST",2
"S/S 40TH ST",2
"S/S 44 DR",1
"S/S 47TH AVENUE",1
"S/S 52 ST",1
"S/S 54 STREET",2
"S/S 55 AVE",2
"S/S 58 AVE",1
"S/S 66TH ST",1
"S/S 74TH PLACE",1
"S/S BAISLEY BLVD",2
"S/S BAY 52 ST",1
"S/S BAY STREET",2
"S/S BAYRIDGE PKY",1
"S/S BROAD ST",1
"S/S CEDAR  ST",1
"S/S DEPEW AVE",1
"S/S E .164TH ST",1
"S/S E 127 ST",5
"S/S E 42ND ST",1
"S/S E 43RD ST",1
"S/S E 50",1
"S/S E 67 ST",1
"S/S E 97TH",1
"S/S E 97TH ST",1
"S/S E.42 ST",1
"S/S EAST 88TH",1
"S/S ERIK PL",1
"S/S ERIK PLACE",4
"S/S FELTON ST",1
"S/S FLETCHER",5
"S/S FOR 55TH",1
"S/S HORACE HARDING E",6
"S/S JOHNSON AVE",5
"S/S LUQUER ST",3
"S/S N 11 ST",1
"S/S N 138 ST",1
"S/S N 6 ST",1
"S/S OF 53 AVE",1
"S/S OF ARCHER AVE",1
"S/S OF E 121 ST",2
"S/S OF E 54 ST",1
"S/S OF W 33RD ST",1
"S/S OF WEST 33RD ST",3
"S/S PALADINO AVE",1
"S/S PIERREPONT ST",1
"S/S PLATT ST",7
"S/S QNS MIDTOWN EXPW",2
"S/S QUEENS MIDTOWN E",8
"S/S QUEENS MIDTOWN X",4
"S/S QUUENS BLVD",1
"S/S REDHOOK",1
"S/S RESERVOIR",2
"S/S RYDER AVE",4
"S/S SPRUCE  ST",1
"S/S THOMAS BOY LAN",1
"S/S TILLART ST",1
"S/S UNION TPKE",8
"S/S UNIONTPKE",1
"S/S W 12RD ST",1
"S/S W 148 STREET",1
"S/S W 175 ST",2
"S/S W 203 ST",1
"S/S W 203RD ST",1
"S/S W 204TH ST",1
"S/S W 51 ST",1
"S/S W 72 ST",1
"S/S W 75 ST",1
"S/S W 98TH ST",1
"S/S WHITE HALL ST",1
"S/S WILLOUGBHY ST",1
"S/S YORK ST",2
"S/S/N/O POLY PL",1
"S/S/O W 46 ST",1
"S/S/W 5 AVE",1
"S/SDOVER ST",1
"S/SOF WEST BRIGHTON",1
"S/W 159TH ST",1
"S/W 175 ST",2
"S/W 3RD AVE",2
"S/W C/N 103ST",1
"S/W C/O 115 RD",1
"S/W C/O 163 RD",1
"S/W C/O 171 ST",2
"S/W C/O 30TH STREET",1
"S/W C/O 66 AVE",1
"S/W C/O 6TH AVE",4
"S/W C/O 73 AVE",2
"S/W C/O 9TH ST",2
"S/W C/O BERKELEY PL",1
"S/W C/O BETHEL LOOP",1
"S/W C/O BOGART ST",1
"S/W C/O BRONX PARK E",1
"S/W C/O BRUCKER BLVD",1
"S/W C/O COSTER",1
"S/W C/O COZINE AVE",3
"S/W C/O E 172 STREET",1
"S/W C/O E 173 STR",1
"S/W C/O FLATLANDS AV",2
"S/W C/O FRANKLIN AVE",1
"S/W C/O GLENMORE AVE",2
"S/W C/O GRAND ST",1
"S/W C/O HENSHAW ST",1
"S/W C/O KINGSLAND",1
"S/W C/O LENOX",1
"S/W C/O MEEKER AVE",1
"S/W C/O MILES AVE",1
"S/W C/O N 7TH",2
"S/W C/O NEWTON ST",1
"S/W C/O REMSEN ST",2
"S/W C/O SMITH",1
"S/W C/O SPRING ST",2
"S/W C/O W 163 RD",1
"S/W C/O W 165TH ST",2
"S/W C/O W 238 ST",3
"S/W C/O W 54TH ST",1
